Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
2,730,19730124,416,36,109,1,20021231,1.3,0.79,635185,41911,1399,453920,0,179497,371417,144000,0,273410,23827,249583,0,0,1493,251967,251967,0,29,3,0,1169150,273410,252,222,0,30,0,0,252,0,0,5,0,1.82,0,90,127,25,10,0,0
2,730,19730124,416,36,109,1,20101231,0.92,2.5,1097466,179086,3141,992351,0,1026733,684348,273488,0,273410,23827,249583,0,0,1493,251967,251967,0,29,3,0,1169150,273410,252,222,0,30,0,0,252,0,0,5,0,1.82,0,90,127,25,10,0,0
3,730,19730124,416,36,109,1,19961231,0.88,1.35,470705,58189,11577,453920,0,345055,465795,85000,125403,273410,23827,249583,0,0,1493,251967,251967,0,29,3,0,1169150,273410,252,222,0,30,0,0,252,0,0,5,0,1.82,0,90,127,25,10,0,0
3,730,19730124,416,36,109,1,20081231,0.75,1.55,914391,149985,20422,993028,0,1200786,1021753,247772,0,273410,23827,249583,0,0,1493,251967,251967,0,29,3,0,1169150,273410,252,222,0,30,0,0,252,0,0,5,0,1.82,0,90,127,25,10,0,0
5,722,19730104,144,36,109,1,20031231,0.86,0.86,721871,244097,8525,548366,0,432022,689466,187877,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
5,722,19730104,144,36,109,1,20051231,0.85,0.66,761477,287896,6823,548366,0,448158,892095,216441,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
5,722,19730104,144,36,109,1,20061231,0.81,0.51,767007,317089,6885,549195,0,351986,926259,232358,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
5,722,19730104,144,36,109,1,20091231,0.53,0.19,298263,0,5059,558366,0,805486,4476881,325144,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
3,722,19730104,144,36,109,1,19991231,0.91,1.25,728513,174902,53580,548366,0,479096,524038,141669,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
3,722,19730104,144,36,109,1,20071231,-0.08,2.58,90156,129905,4963,548366,0,1068000,687556,272965,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
3,722,19730104,144,36,109,1,20081231,0.44,3.12,254017,0,14654,548367,0,1113136,651758,295189,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
4,722,19730104,144,36,109,1,19961231,0.84,0.86,575782,54163,58836,548365,0,290775,451732,114689,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
4,722,19730104,144,36,109,1,20011231,0.9,1,978730,459589,25919,548365,0,420284,583827,163121,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
4,722,19730104,144,36,109,1,20021231,0.91,0.86,638283,128269,11441,548367,0,365053,601534,175562,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
4,722,19730104,144,36,109,1,20041231,0.9,0.94,737396,234246,7603,548366,0,514037,744741,197081,0,244406,0,244406,0,0,0,224188,224188,0,24,3,0,0,244406,173,139,34,0,0,0,173,0,0,0,0,2.03,0,76,24,67,4,2,0
5,653,19721227,662,401,68,4,19961231,0.83,0.54,553037,156217,11352,463238,0,163033,486129,92955,88694,145213,31562,113651,9906,0,29651,120570,110664,9906,1,15,3,39814,184770,179,45,63,71,0,179,0,0,0,4,0,0.87,36,130,13,0,0,0,0
3,653,19721227,662,401,68,4,19951231,0.96,0.76,513479,70882,9066,452440,0,172665,308065,80500,0,145213,31562,113651,9906,0,29651,120570,110664,9906,1,15,3,39814,184770,179,45,63,71,0,179,0,0,0,4,0,0.87,36,130,13,0,0,0,0
4,728,19721206,707,122,50,16,20051231,0.91,0.82,2853258,457821,-19750,2644329,0,775197,1409134,461803,0,443457,90403,353054,0,0,3492,366480,366480,0,28,3,0,1089000,446949,324,81,127,116,0,0,324,0,0,7,0,1.77,0,120,159,45,0,0,0
5,751,19721130,1208,76,139,11,20011231,0.84,0.47,2592206,223094,62632,2759578,0,1192118,3366537,847072,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
5,751,19721130,1208,76,139,11,20031231,0.82,0.56,2690191,392980,21646,2759578,0,1359267,3412771,972295,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
5,751,19721130,1208,76,139,11,20051231,0.6,0.47,2136603,472878,17804,2759579,0,1479733,4240837,1118488,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
5,751,19721130,1208,76,139,11,20061231,0.19,0.4,939980,412682,11307,2759579,0,1392674,4641152,1197987,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,19951231,1.02,0.79,3132362,671025,21455,2389643,0,1487226,2374266,501977,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,19971231,1.01,0.78,2881351,291210,39926,2515870,0,1645509,2685179,574271,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,19981231,1.26,0.92,3545533,220807,52618,2589096,0,1790532,2569079,614233,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,19991231,1.05,0.8,3847013,1009249,80125,2631939,0,1904771,3048149,656976,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,20021231,1.21,0.7,3503894,146680,30846,2759578,0,1465823,2999786,907489,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,20041231,1,0.67,3414014,645861,21679,2759578,0,1702074,3568309,1044124,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,20071231,1.01,0.44,4429670,1561151,71553,2759578,0,1670196,5112307,1283236,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
2,751,19721130,1208,76,139,11,20081231,1.02,0.44,4207369,1375952,24621,2759578,0,1582334,5000859,1374572,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
3,751,19721130,1208,76,139,11,20091231,0.99,0.42,3535420,784315,7082,2759578,0,1571149,5181550,1472433,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
4,751,19721130,1208,76,139,11,19961231,0.85,0.55,2494927,457181,15856,2389643,0,1037612,2425533,536908,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
4,751,19721130,1208,76,139,11,20001231,0.81,0.58,2537745,225580,83632,2759579,0,1272946,2996420,790693,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
4,751,19721130,1208,76,139,11,20101231,0.87,0.38,3270690,859892,3255,2759578,0,1604876,5776635,1577284,0,1345493,20000,1325493,1,0,0,1053733,1053732,1,64,13,7,2996828,1345494,1213,300,913,0,0,450,763,0,0,62,0,1.75,0,562,423,203,25,0,0
5,667,19720928,1073,223,82,15,19981231,0.74,0,13893,0,405,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
5,667,19720928,1073,223,82,15,20011231,0.46,0,9200,697,97,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
5,667,19720928,1073,223,82,15,20021231,0.65,0,13907,1913,92,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
5,667,19720928,1073,223,82,15,20101231,0.16,0,8030,5131,18,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
4,667,19720928,1073,223,82,15,19961231,0,0,0,0,0,0,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
4,667,19720928,1073,223,82,15,20001231,0.13,0,13846,11144,271,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
4,667,19720928,1073,223,82,15,20031231,0.91,0,20335,3547,110,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
4,667,19720928,1073,223,82,15,20051231,0.84,0,17643,1922,470,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
4,667,19720928,1073,223,82,15,20091231,0.7,0,21783,9000,57,18235,0,0,0,0,0,8388,888,7500,0,1837,1173,9096,9096,0,1,3,0,4868,11398,6,6,0,0,0,0,6,0,0,0,0,3.67,0,0,0,2,4,0,0
5,706,19720720,41,148,111,15,19971231,0.83,0.87,107754,8610,862,118826,0,20143,70739,47570,0,32361,0,32361,0,0,8309,27332,27332,0,2,3,0,128502,40670,33,33,0,0,0,0,33,0,0,0,0,2.33,0,2,20,9,2,0,0
3,708,19720713,171,149,156,10,19951231,0.94,0.74,1124507,446539,46164,673836,0,730716,1107165,120730,0,281000,0,281000,0,0,0,215075,215075,0,2,12,4,0,281000,250,100,150,0,0,0,250,0,0,0,0,2.07,0,41,150,59,0,0,0
3,708,19720713,171,149,156,10,20041231,1.01,1.08,1122485,185154,4859,921714,0,409418,683608,306006,0,281000,0,281000,0,0,0,215075,215075,0,2,12,4,0,281000,250,100,150,0,0,0,250,0,0,0,0,2.07,0,41,150,59,0,0,0
5,717,19720614,399,113,88,11,19971231,0.64,0.73,176333,68563,4845,161750,0,97401,168821,35303,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
5,717,19720614,399,113,88,11,19991231,0.78,0.89,227363,94948,6020,161750,0,112393,166838,41103,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
3,717,19720614,399,113,88,11,20081231,0.89,1.5,293727,40747,8529,275253,0,165824,209815,99288,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
4,717,19720614,399,113,88,11,19951231,0.93,0.85,263859,100914,12976,161750,0,98351,146308,30322,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
4,717,19720614,399,113,88,11,19981231,0.93,0.64,227205,71661,5028,161750,0,60940,132812,38093,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
4,717,19720614,399,113,88,11,20011231,0.72,0.75,241140,114606,9597,161750,0,78493,152887,47901,0,93740,2500,91240,460,0,0,88599,88180,419,27,2,0,528818,94200,111,44,66,0,1,0,111,0,0,2,0,1.63,0,51,50,10,0,0,0
5,723,19720509,383,122,50,17,20001231,0.71,0.82,574843,210417,9089,502565,0,1162745,1542635,118320,0,277800,0,277800,0,0,0,266650,266650,0,12,3,0,688248,277800,250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
2,723,19720509,383,122,50,17,20061231,0.97,1.25,705511,99438,18681,605998,0,772701,819054,202216,0,277800,0,277800,0,0,0,266650,266650,0,12,3,0,688248,277800,250,63,187,0,0,0,250,0,0,7,0,2,0,50,150,50,0,0,0
3,703,19720509,787,36,109,7,20001231,0.69,5.3,603992,369804,14612,316517,0,315726,140886,81363,0,143686,4933,138753,0,0,864,132180,132180,0,5,3,0,832867,144550,132,97,35,0,0,0,132,0,0,0,0,2.09,0,24,72,36,0,0,0
4,703,19720509,787,36,109,7,20071231,0.78,1.08,746093,489537,10479,316517,0,216885,347950,146994,0,143686,4933,138753,0,0,864,132180,132180,0,5,3,0,832867,144550,132,97,35,0,0,0,132,0,0,0,0,2.09,0,24,72,36,0,0,0
4,678,19720411,331,149,156,10,20001231,0.7,1.02,493175,187613,23484,404006,0,296126,393374,103552,0,150408,3998,146410,0,0,0,154208,154208,0,22,3,0,786170,150408,160,40,120,0,0,0,160,0,0,3,0,1.89,0,42,94,24,0,0,0
3,637,19720316,795,512,81,4,19951231,0.87,1.16,183770,61784,2419,137256,0,93553,106614,25762,0,59258,13476,45782,0,0,3696,44931,44930,1,1,7,2,76452,62954,62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0
3,637,19720316,795,512,81,4,20061231,0.96,0.88,477780,111369,3429,379622,0,106238,284246,163048,0,59258,13476,45782,0,0,3696,44931,44930,1,1,7,2,76452,62954,62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0
3,637,19720316,795,512,81,4,20091231,0.92,0.72,388743,39195,554,379622,0,127988,384142,207552,0,59258,13476,45782,0,0,3696,44931,44930,1,1,7,2,76452,62954,62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0
4,637,19720316,795,512,81,4,19961231,0.8,0.95,133428,19649,4102,137256,0,78154,110318,27798,0,59258,13476,45782,0,0,3696,44931,44930,1,1,7,2,76452,62954,62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0
4,637,19720316,795,512,81,4,19991231,0.76,0,125835,19584,2385,137256,0,0,0,0,0,59258,13476,45782,0,0,3696,44931,44930,1,1,7,2,76452,62954,62,12,0,50,0,37,25,0,0,0,0,1.35,2,40,16,4,0,0,0
3,687,19720229,773,140,150,17,20011231,0.85,2.21,1210735,416565,38096,893406,0,992470,631111,163144,19381,252013,5162,246851,0,0,11810,201150,201150,0,16,3,0,650351,263823,201,181,20,0,0,0,201,0,0,5,0,2.5,0,30,70,71,30,0,0
3,687,19720229,773,140,150,17,20031231,0.88,1.83,1110450,316536,11604,893055,0,783915,628360,187270,11774,252013,5162,246851,0,0,11810,201150,201150,0,16,3,0,650351,263823,201,181,20,0,0,0,201,0,0,5,0,2.5,0,30,70,71,30,0,0
5,674,19720217,378,49,85,17,20081231,0.8,0.63,615164,336772,10432,333926,0,410242,794911,144725,0,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
2,674,19720217,378,49,85,17,20091231,1.39,0.89,546257,81279,1894,333926,0,295415,488439,157535,0,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
3,674,19720217,378,49,85,17,19961231,0.79,1.41,602400,284519,54689,333926,0,251244,243103,64770,0,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
3,674,19720217,378,49,85,17,20011231,0.88,1.38,853052,522049,38083,333927,0,218851,238346,79938,0,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
3,674,19720217,378,49,85,17,20071231,0.84,1.48,378962,82035,15083,333927,0,426570,424381,132925,2282,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
4,674,19720217,378,49,85,17,19951231,0.65,1.19,440018,165875,58648,333926,0,210638,237168,60388,0,221175,29220,191955,0,0,1607,191720,191720,0,10,3,0,573075,221175,200,50,150,0,0,0,200,0,0,4,0,2.34,0,0,132,68,0,0,0
5,720,19720208,988,223,82,17,19971231,0.75,0.87,280591,0,28445,336918,0,198319,281224,53523,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
5,720,19720208,988,223,82,17,20001231,0.74,0.41,443746,160821,34251,336899,0,97942,310473,69965,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20011231,1.06,0.4,613529,233187,22113,336899,0,84686,286889,76500,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20021231,1.06,0.45,652021,288550,8032,336898,0,105149,317285,83648,1470,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20031231,1.45,0.71,564786,73140,3845,336899,0,129567,274480,91465,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20051231,1.09,0.47,505337,133254,3297,336899,0,147309,416397,104849,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20061231,1.01,0.65,391955,45585,4649,336899,0,219331,438076,102811,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
2,720,19720208,988,223,82,17,20071231,1.47,0.84,616646,114815,7410,336899,0,371598,545752,103971,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
4,720,19720208,988,223,82,17,19981231,0.91,0.72,338511,6300,25899,336894,0,229602,375823,58519,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
4,720,19720208,988,223,82,17,20041231,0.62,0.49,302948,90774,3495,336899,0,152610,414563,100015,0,162537,17824,144713,0,30503,0,132505,132505,0,12,4,1,84240,193040,149,149,0,0,0,0,149,0,0,0,0,1.79,6,53,71,8,9,1,1
5,699,19720207,736,50,37,11,19961231,0.84,0.52,535629,165165,8496,387779,40669,134323,350602,65174,24678,193371,24020,169351,0,0,4835,170958,170958,0,33,3,0,405108,193371,204,68,136,0,0,0,204,0,0,10,0,2,0,56,93,55,0,0,0
4,699,19720207,736,50,37,11,19991231,0.83,0.81,424299,108718,3535,377823,0,207209,342369,86003,0,193371,24020,169351,0,0,4835,170958,170958,0,33,3,0,405108,193371,204,68,136,0,0,0,204,0,0,10,0,2,0,56,93,55,0,0,0
2,713,19711228,1055,64,135,15,19971231,0.94,6.13,294885,51484,12650,244649,0,596764,171202,73799,0,77083,19861,57222,0,9817,0,59901,59901,0,2,7,0,17045,86900,71,71,0,0,0,0,71,0,0,4,0,1.69,0,22,49,0,0,0,0
1,707,19711209,449,277,110,21,19981231,1.04,1.95,1867967,112623,33948,1652005,0,1420265,1470439,374247,368140,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,19991231,1.22,2.27,2284438,224088,72509,1629725,0,1555684,1046247,406110,-44142,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20001231,1.17,1.11,2179787,203086,41804,1652004,0,633131,1022123,449752,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20011231,1.19,1.31,2268315,277141,18166,1652006,0,926969,1191065,481422,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20021231,1.22,1.2,2309296,295605,8517,1647765,0,989267,1342948,520428,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20041231,1.12,1.1,2113967,263445,8173,1652007,0,842168,1377025,613622,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20051231,1.09,1.34,2026956,224884,9269,1652007,0,899097,1282573,613622,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20071231,1.06,1.24,1985856,226287,14093,1652007,0,877056,1433623,724018,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20091231,1.09,1.03,2152140,348721,3632,1652007,0,735356,1567533,854887,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
1,707,19711209,449,277,110,21,20101231,1.12,1.22,2160924,310840,1475,1652007,0,1182441,1900592,929217,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
5,707,19711209,449,277,110,21,19951231,0.85,0.37,1691323,282044,1331,1652006,0,426063,16324056,15175622,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
5,707,19711209,449,277,110,21,19971231,0.84,0.88,1422770,22724,10300,1652006,0,1047478,1880113,346579,348635,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
4,707,19711209,449,277,110,21,20081231,0.94,0.94,1801892,249806,-8936,1652007,0,986490,1777901,725185,0,380643,0,380643,8000,0,0,276758,272158,4600,2,21,5,294768,388643,448,448,0,0,0,114,334,0,0,3,0,1.56,0,228,188,32,0,0,0
5,677,19711111,1012,223,82,10,20001231,0.08,0,10004,8896,283,10894,0,0,0,0,0,12158,0,12158,0,0,0,6665,6665,0,1,3,0,9972,12158,9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0
5,677,19711111,1012,223,82,10,20011231,0.02,0,7117,6695,200,10894,0,0,0,0,0,12158,0,12158,0,0,0,6665,6665,0,1,3,0,9972,12158,9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0
5,677,19711111,1012,223,82,10,20071231,0.77,0,15348,5413,1546,10894,0,0,0,0,0,12158,0,12158,0,0,0,6665,6665,0,1,3,0,9972,12158,9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0
5,677,19711111,1012,223,82,10,20081231,0.44,0,21024,14975,1225,10894,0,0,0,0,0,12158,0,12158,0,0,0,6665,6665,0,1,3,0,9972,12158,9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0
5,677,19711111,1012,223,82,10,20091231,0.38,0,10505,5862,529,10894,0,0,0,0,0,12158,0,12158,0,0,0,6665,6665,0,1,3,0,9972,12158,9,3,6,0,0,0,9,0,0,0,0,2,0,0,9,0,0,0,0
3,671,19711111,1188,231,40,17,20041231,0.88,1.17,88529,13042,1766,83529,0,33853,51782,22967,0,190000,0,190000,0,0,0,10800,10800,0,1,4,0,6000,190000,22,22,0,0,0,0,22,0,0,0,0,1.27,0,16,6,0,0,0,0
